wbid,wbtype,uid,batch
4181664919237135,comment,6083825537,1
4181664919237135,comment,6326350312,1
4181664919237135,comment,3210413877,1
4181664919237135,comment,2551966454,1
4181664919237135,comment,5594044276,1
4181664919237135,comment,6067469502,1
4181664919237135,comment,3964030163,1
4181664919237135,comment,5462817855,1
4181664919237135,comment,6119605928,1
4181664919237135,comment,5588667492,1
4181664919237135,comment,6379375255,1
4181664919237135,comment,6410448642,1
4181664919237135,comment,6008219148,1
4181664919237135,comment,1791224165,1
4197989159348331,comment,5611150947,1
4197989159348331,comment,6274269004,1
4197989159348331,comment,3150365692,1
4197989159348331,comment,5462817855,1
4197989159348331,comment,5474914736,1
4197989159348331,comment,2246545822,1
4197989159348331,comment,5455982563,1
4197989159348331,comment,5673194233,1
4197989159348331,comment,3170605655,1
4197989159348331,comment,5328248375,1
4197989159348331,comment,5533591760,1
4197989159348331,comment,6459824444,1
4197989159348331,comment,2479263815,1
4197989159348331,comment,5536216951,1
4197989159348331,comment,6078459514,1
4197989159348331,comment,6268058969,1
4197989159348331,comment,5253374529,1
4197989159348331,comment,5687917629,1
4197989159348331,comment,6264948527,1
4197989159348331,comment,2218731062,1
4183378091785687,comment,6410448642,1
4183378091785687,comment,3288028260,1
4183378091785687,comment,3169955443,1
4183378091785687,comment,3275946245,1
4183378091785687,comment,2953885494,1
4183378091785687,comment,6020873224,1
4183378091785687,comment,5992112616,1
4183378091785687,comment,6403117168,1
4183378091785687,comment,2147457735,1
4183378091785687,comment,2562468725,1
4183378091785687,comment,5166913204,1
4183378091785687,comment,6119605928,1
4183378091785687,comment,6316530413,1
4183378091785687,comment,6058454582,1
4183378091785687,comment,5992798082,1
4183378091785687,comment,5075471701,1
4183378091785687,comment,5521719539,1
4183378091785687,comment,6085529656,1
4173602381286280,comment,2147457735,1
4173602381286280,comment,6135371503,1
4167896470612393,comment,2881730202,1
4167896470612393,comment,5854334925,1
4167896470612393,comment,5145952302,1
4167896470612393,comment,2769954133,1
4167896470612393,comment,1890991727,1
4167896470612393,comment,2218731062,1
4167896470612393,comment,3018581901,1
4167896470612393,comment,6354356096,1
4167896470612393,comment,5453456467,1
4167896470612393,comment,2986129765,1
4167896470612393,comment,2769954133,1
4167896470612393,comment,5993636770,1
4167896470612393,comment,6115165777,1
4167896470612393,comment,5453456467,1
4167896470612393,comment,5178893006,1
4167896470612393,comment,5993636770,1
4167896470612393,comment,3288028260,1
4167896470612393,comment,1659408733,1
4167896470612393,comment,2834773785,1
4167896470612393,comment,5771085762,1
4167896470612393,comment,3116368103,1
4167896470612393,comment,5936776531,1
4167896470612393,comment,6360362807,1
4167896470612393,comment,5226209256,1
4167896470612393,comment,2874192253,1
4167896470612393,comment,6204025441,1
4167896470612393,comment,5771085762,1
4167896470612393,comment,5356131671,1
4167896470612393,comment,5899887324,1
4167896470612393,comment,5039823611,1
4171185308275471,comment,6294152846,1
4171185308275471,comment,3947192333,1
4171185308275471,comment,1626912380,1
4171185308275471,comment,2048425830,1
4171185308275471,comment,1626912380,1
4171185308275471,comment,1202415494,1
4171185308275471,comment,1837159124,1
4171185308275471,comment,1946937035,1
4171185308275471,comment,5022881030,1
4171185308275471,comment,2123807984,1
4171185308275471,comment,1957047092,1
4171185308275471,comment,1675742045,1
4171185308275471,comment,5034079493,1
4171185308275471,comment,6066983516,1
4171185308275471,comment,6085529656,1
4171185308275471,comment,1650356353,1
4171185308275471,comment,6085529656,1
4171185308275471,comment,1626912380,1
4171185308275471,comment,6003602136,1
4171185308275471,comment,5258081539,1
4171185308275471,comment,5286137947,1
4171185308275471,comment,2218731062,1
4171185308275471,comment,6104013436,1
4171185308275471,comment,5429048102,1
4171185308275471,comment,5226209256,1
4171185308275471,comment,2834773785,1
4171185308275471,comment,5706461133,1
4171185308275471,comment,5482210323,1
4171185308275471,comment,1837159124,1
4171185308275471,comment,1879297574,1
4171185308275471,comment,2147457735,1
4171185308275471,comment,5286137947,1
4171185308275471,comment,3456776010,1
4171185308275471,comment,5171067679,1
4171185308275471,comment,5932833850,1
4171185308275471,comment,5328248375,1
4171185308275471,comment,1626912380,1
4171185308275471,comment,2936536160,1
4171185308275471,comment,6085529656,1
4171185308275471,comment,6067469502,1
4171185308275471,comment,1879297574,1
4171185308275471,comment,6085529656,1
4182391138548203,comment,5623757516,1
4182391138548203,comment,2881730202,1
4182391138548203,comment,1790861545,1
4182391138548203,comment,2293647311,1
4182391138548203,comment,1025777551,1
4182391138548203,comment,2887687111,1
4182391138548203,comment,1630290745,1
4182391138548203,comment,2986129765,1
4182391138548203,comment,5521176770,1
4182391138548203,comment,1919292262,1
4182391138548203,comment,6020873224,1
4182391138548203,comment,1751955242,1
4182391138548203,comment,3208257632,1
4182391138548203,comment,6119605928,1
4182391138548203,comment,2950582774,1
4182672261419336,comment,3288028260,1
4182672261419336,comment,2459004422,1
4182672261419336,comment,5955762655,1
4182672261419336,comment,5869771231,1
4182672261419336,comment,5097133448,1
4182672261419336,comment,3165439013,1
4182672261419336,comment,5974658643,1
4182672261419336,comment,5860329591,1
4182672261419336,comment,5266617261,1
4182672261419336,comment,5034079493,1
4182672261419336,comment,3924809863,1
4182672261419336,comment,6354356096,1
4182672261419336,comment,2878662450,1
4182672261419336,comment,5455982563,1
4182672261419336,comment,3169955443,1
4182672261419336,comment,3964030163,1
4182672261419336,comment,2834773785,1
4182672261419336,comment,2282469167,1
4182672261419336,comment,3210413877,1
4182672261419336,comment,3602679911,1
4182672261419336,comment,5482210323,1
4182672261419336,comment,1626912380,1
4182672261419336,comment,2246545822,1
4182672261419336,comment,3288028260,1
4182672261419336,comment,6054189237,1
4182672261419336,comment,3484445421,1
4182672261419336,comment,5453456467,1
4182672261419336,comment,2139271835,1
4182672261419336,comment,5114696598,1
4182672261419336,comment,5882282909,1
4188219757607215,comment,6439713885,1
4188219757607215,comment,6067469502,1
4188219757607215,comment,6439713885,1
4199866236258252,comment,5536216951,1
4199866236258252,comment,2242364452,1
4199866236258252,comment,5409881067,1
4199866236258252,comment,2139271835,1
4199866236258252,comment,6151670701,1
4199866236258252,comment,5271600488,1
4199866236258252,comment,2246545822,1
4199866236258252,comment,2261996422,1
4199866236258252,comment,5635739603,1
4199866236258252,comment,3200568325,1
4199866236258252,comment,6293765951,1
4199866236258252,comment,3288028260,1
4199866236258252,comment,6321016306,1
4199866236258252,comment,5611150947,1
4199866236258252,comment,6422938703,1
4199866236258252,comment,6230989544,1
4190689488583567,comment,5263553527,1
4190689488583567,comment,5774273885,1
4190689488583567,comment,2683468644,1
4190689488583567,comment,5630839548,1
4190689488583567,comment,5822082919,1
4190689488583567,comment,5977124163,1
4190689488583567,comment,5774273885,1
4190689488583567,comment,5232089024,1
4190689488583567,comment,5977124163,1
4190689488583567,comment,5360947143,1
4190689488583567,comment,5583135603,1
4190689488583567,comment,5474914736,1
4190689488583567,comment,5973046905,1
4190689488583567,comment,2147457735,1
4190689488583567,comment,5973945890,1
4190689488583567,comment,3288028260,1
4190689488583567,comment,5869771231,1
4190689488583567,comment,5774273885,1
4190689488583567,comment,6158602752,1
4190689488583567,comment,1281570922,1
4190689488583567,comment,5298254255,1
4190689488583567,comment,1622781887,1
4190689488583567,comment,5977124163,1
4190689488583567,comment,5977124163,1
4190689488583567,comment,5774273885,1
4190689488583567,comment,5977124163,1
4190689488583567,comment,5453456467,1
4190689488583567,comment,5774273885,1
4190689488583567,comment,5882282909,1
4190689488583567,comment,1604506737,1
4190689488583567,comment,2139271835,1
4190689488583567,comment,5298254255,1
4190689488583567,comment,5774273885,1
4190689488583567,comment,6106158197,1
4190689488583567,comment,5774273885,1
4190689488583567,comment,5784902744,1
4190689488583567,comment,5474914736,1
4190689488583567,comment,5774273885,1
4165047209338655,comment,5580191972,1
4165047209338655,comment,6015154548,1
4165047209338655,comment,2862596950,1
4165047209338655,comment,2936536160,1
4165047209338655,comment,2362617652,1
4165047209338655,comment,2769954133,1
4165047209338655,comment,1075528911,1
4165047209338655,comment,5993636770,1
4165047209338655,comment,3944018578,1
4165047209338655,comment,3318906300,1
4165047209338655,comment,5509235726,1
4165047209338655,comment,5665555154,1
4165047209338655,comment,5899887324,1
4189032324217792,comment,2640657627,1
4189032324217792,comment,2950582774,1
4189032324217792,comment,5995996325,1
4189032324217792,comment,5390940632,1
4189032324217792,comment,5712830146,1
4189032324217792,comment,2911299233,1
4189032324217792,comment,1791325872,1
4189032324217792,comment,6015908655,1
4189032324217792,comment,6119605928,1
4165136149352771,comment,5509235726,1
4165136149352771,comment,2218731062,1
4165136149352771,comment,5093986904,1
4165136149352771,comment,2881730202,1
4165136149352771,comment,6313888440,1
4165136149352771,comment,6067469502,1
4165136149352771,comment,5899887324,1
4165136149352771,comment,2253965850,1
4165136149352771,comment,1458556857,1
4165136149352771,comment,5226209256,1
4165136149352771,comment,6104013436,1
4165136149352771,comment,5849011248,1
4165136149352771,comment,6361204495,1
4165136149352771,comment,2936339074,1
4165136149352771,comment,5111880835,1
4165136149352771,comment,5588667492,1
4165136149352771,comment,6015154548,1
4163284137379536,comment,5899887324,1
4163284137379536,comment,5631138095,1
4163284137379536,comment,5899887324,1
4163284137379536,comment,2911299233,1
4163284137379536,comment,6360362807,1
4163284137379536,comment,5587575869,1
4163284137379536,comment,1980082833,1
4163284137379536,comment,5921542305,1
4163284137379536,comment,1626912380,1
4163284137379536,comment,5591896596,1
4163284137379536,comment,6067469502,1
4163284137379536,comment,5574304890,1
4166179666819807,comment,1622693001,1
4166179666819807,comment,5093986904,1
4166179666819807,comment,5308035518,1
4166179666819807,comment,5832769769,1
4166179666819807,comment,5635768113,1
4166179666819807,comment,1626912380,1
4166179666819807,comment,2004926855,1
4166179666819807,comment,1626912380,1
4166179666819807,comment,1622693001,1
4166179666819807,comment,1626912380,1
4166179666819807,comment,5759948929,1
4166179666819807,comment,1626912380,1
4161148347583471,comment,5642974868,1
4161148347583471,comment,5642974868,1
4161148347583471,comment,5642974868,1
4161148347583471,comment,5642974868,1
4161148347583471,comment,1626912380,1
4161148347583471,comment,5642974868,1
4161148347583471,comment,1626912380,1
4161148347583471,comment,5642974868,1
4161148347583471,comment,1626912380,1
4161148347583471,comment,3750387487,1
4161148347583471,comment,1626912380,1
4161148347583471,comment,5642974868,1
4161148347583471,comment,5642974868,1
4161148347583471,comment,1140286467,1
4161148347583471,comment,5642974868,1
4161148347583471,comment,1626912380,1
4161148347583471,comment,1626912380,1
4161148347583471,comment,1881432013,1
4161148347583471,comment,1626912380,1
4161148347583471,comment,1626912380,1
4171897476571435,comment,2147457735,1
4162861972130073,comment,5993636770,1
4162861972130073,comment,5409881067,1
4162861972130073,comment,2491345080,1
4162861972130073,comment,5899887324,1
4162861972130073,comment,6354356096,1
4162861972130073,comment,2139271835,1
4162861972130073,comment,3288028260,1
4162861972130073,comment,6361204495,1
4179054116062777,comment,2334825582,1
4179054116062777,comment,5533591760,1
4179054116062777,comment,5912288345,1
4179054116062777,comment,5453456467,1
4179054116062777,comment,1881432013,1
4179054116062777,comment,1919292262,1
4179054116062777,comment,5532813759,1
4179054116062777,comment,6403245273,1
4179054116062777,comment,1626912380,1
4179054116062777,comment,1626912380,1
4179054116062777,comment,2268634383,1
4179054116062777,comment,5091144723,1
4179054116062777,comment,2620251907,1
4179054116062777,comment,2009103333,1
4201236205223487,comment,2218731062,1
4201236205223487,comment,3288028260,1
4201236205223487,comment,5536216951,1
4201236205223487,comment,6230579153,1
4201236205223487,comment,6164624777,1
4201236205223487,comment,3484445421,1
4201236205223487,comment,3602679911,1
4201236205223487,comment,5095099423,1
4201236205223487,comment,1879297574,1
4201236205223487,comment,5611150947,1
4201236205223487,comment,3641728875,1
4201236205223487,comment,5039823611,1
4201236205223487,comment,5474914736,1
4201236205223487,comment,5482647232,1
4201236205223487,comment,2701471384,1
4201236205223487,comment,6085529656,1
4201236205223487,comment,2246545822,1
4201236205223487,comment,5468540015,1
4197389973725876,comment,1626912380,1
4197389973725876,comment,1870364682,1
4197389973725876,comment,5082355121,1
4197389973725876,comment,5684465305,1
4197389973725876,comment,2387829664,1
4197389973725876,comment,6230989544,1
4197389973725876,comment,5468540015,1
4197389973725876,comment,1879297574,1
4197389973725876,comment,5611150947,1
4197389973725876,comment,6268058969,1
4197389973725876,comment,5229319055,1
4197389973725876,comment,2732631057,1
4197389973725876,comment,3169955443,1
4197389973725876,comment,2665457510,1
4197389973725876,comment,5536216951,1
4183040491932647,comment,3293106981,1
4183040491932647,comment,5360947143,1
4183040491932647,comment,6120663644,1
4186638323871556,comment,2187957292,1
4186638323871556,comment,2881730202,1
4186638323871556,comment,6119605928,1
4186638323871556,comment,5409881067,1
4186638323871556,comment,2656131481,1
4186638323871556,comment,2147457735,1
4186638323871556,comment,5210902422,1
4186638323871556,comment,6120264296,1
4186638323871556,comment,1626912380,1
4186638323871556,comment,6002510553,1
4186638323871556,comment,5588667492,1
4186638323871556,comment,3564741383,1
4186638323871556,comment,3200568325,1
4186638323871556,comment,5360947143,1
4186638323871556,comment,5611150947,1
4186638323871556,comment,5226209256,1
4186638323871556,comment,2242364452,1
4186638323871556,comment,2062840404,1
4186638323871556,comment,5453456467,1
4186638323871556,comment,5694339496,1
4186638323871556,comment,6423962984,1
4178532542001546,comment,5750541537,1
4178532542001546,comment,3165439013,1
4178532542001546,comment,1791224165,1
4178532542001546,comment,6403245273,1
4178532542001546,comment,3303885653,1
4178532542001546,comment,5750541537,1
4178532542001546,comment,2218731062,1
4178860293716100,comment,1626912380,1
4178860293716100,comment,1791224165,1
4178860293716100,comment,5026187336,1
4178860293716100,comment,1626912380,1
4178860293716100,comment,5829498221,1
4178860293716100,comment,5773767749,1
4178860293716100,comment,2881730202,1
4178860293716100,comment,5378940621,1
4178860293716100,comment,2867909604,1
4178860293716100,comment,1748360550,1
4178860293716100,comment,2170055934,1
4178860293716100,comment,1626912380,1
4178860293716100,comment,1790861545,1
4178860293716100,comment,5542777958,1
4178860293716100,comment,2147457735,1
4178860293716100,comment,1013102452,1
4178860293716100,comment,5819684769,1
4178860293716100,comment,1626912380,1
4178860293716100,comment,6335984308,1
4178860293716100,comment,1626912380,1
4178860293716100,comment,5656587394,1
4178860293716100,comment,5378940621,1
4178860293716100,comment,5332858766,1
4178860293716100,comment,2166170150,1
4178860293716100,comment,2881730202,1
4178860293716100,comment,1790861545,1
4178860293716100,comment,2897408140,1
4178860293716100,comment,6200603331,1
4178860293716100,comment,6119605928,1
4178860293716100,comment,1790861545,1
4178860293716100,comment,5819684769,1
4178860293716100,comment,5453456467,1
4178860293716100,comment,1626912380,1
4178860293716100,comment,1953804403,1
4178860293716100,comment,2212430604,1
4178860293716100,comment,5653058822,1
4194733864128514,comment,5533591760,1
4194733864128514,comment,3231947571,1
4194733864128514,comment,5596399166,1
4194733864128514,comment,5075471701,1
4194733864128514,comment,1626912380,1
4194733864128514,comment,1942600333,1
4194733864128514,comment,5314754090,1
4194733864128514,comment,5723501894,1
4194733864128514,comment,1626912380,1
4194733864128514,comment,5914792072,1
4194733864128514,comment,1626912380,1
4194733864128514,comment,5125089105,1
4194733864128514,comment,2101914774,1
4194733864128514,comment,3456776010,1
4194733864128514,comment,3018581901,1
4194733864128514,comment,1626912380,1
4194733864128514,comment,5474914736,1
4194733864128514,comment,5513461104,1
4194733864128514,comment,2178507555,1
4194733864128514,comment,1917622914,1
4194733864128514,comment,2881730202,1
4194733864128514,comment,2246545822,1
4194733864128514,comment,1449894643,1
4194733864128514,comment,6085529656,1
4194733864128514,comment,5694339496,1
4194733864128514,comment,5936776531,1
4194733864128514,comment,2218731062,1
4194733864128514,comment,3288028260,1
4194733864128514,comment,6274269004,1
4194733864128514,comment,1626912380,1
4194733864128514,comment,2990896445,1
4194733864128514,comment,3170605655,1
4194733864128514,comment,3231947571,1
4194733864128514,comment,6067469502,1
4194733864128514,comment,5914792072,1
4194733864128514,comment,3200568325,1
4194733864128514,comment,2656131481,1
4194733864128514,comment,5594044276,1
4194733864128514,comment,5360947143,1
4194733864128514,comment,2293647311,1
4159571859640694,comment,5882282909,1
4159571859640694,comment,5705940979,1
4159571859640694,comment,2147457735,1
4159571859640694,comment,1879297574,1
4159571859640694,comment,3225948015,1
4159571859640694,comment,5482210323,1
4159571859640694,comment,5899887324,1
4159571859640694,comment,2968360692,1
4159571859640694,comment,1626912380,1
4159571859640694,comment,6067469502,1
4159571859640694,comment,5409881067,1
4159571859640694,comment,2936339074,1
4159571859640694,comment,1626912380,1
4159571859640694,comment,6066983516,1
4159571859640694,comment,2918554130,1
4159571859640694,comment,5188590702,1
4159571859640694,comment,5199964264,1
4159571859640694,comment,3456776010,1
4159571859640694,comment,5993636770,1
4159571859640694,comment,5453456467,1
4159571859640694,comment,5522481256,1
4159571859640694,comment,1626912380,1
4159571859640694,comment,5510178104,1
4159571859640694,comment,3225948015,1
4159571859640694,comment,6119605928,1
4159571859640694,comment,5594044276,1
4159571859640694,comment,5899887324,1
4159571859640694,comment,2936339074,1
4159571859640694,comment,5979915851,1
4159571859640694,comment,5226209256,1
4159571859640694,comment,3612715343,1
4159571859640694,comment,3209179433,1
4159571859640694,comment,6230579153,1
4168966877921037,comment,6064864882,1
4168966877921037,comment,5453456467,1
4168966877921037,comment,5936776531,1
4168966877921037,comment,2147457735,1
4168966877921037,comment,1945007434,1
4168966877921037,comment,6230579153,1
4168966877921037,comment,1918618877,1
4168966877921037,comment,2834773785,1
4168966877921037,comment,5597537628,1
4168966877921037,comment,2101914774,1
4168966877921037,comment,6064586118,1
4168966877921037,comment,2616741613,1
4168966877921037,comment,6313888440,1
4168966877921037,comment,5620985299,1
4168966877921037,comment,2187957292,1
4168966877921037,comment,3018729537,1
4168966877921037,comment,3210224251,1
4168966877921037,comment,1879297574,1
4168966877921037,comment,5899887324,1
4168966877921037,comment,3002519625,1
4168966877921037,comment,5514173370,1
4168966877921037,comment,5641425056,1
4168966877921037,comment,5637079240,1
4168966877921037,comment,5509235726,1
4168966877921037,comment,5703817417,1
4168966877921037,comment,2218731062,1
4168966877921037,comment,2236592677,1
4168966877921037,comment,2139271835,1
4168966877921037,comment,6298402672,1
4168966877921037,comment,1214215500,1
4168966877921037,comment,3288028260,1
4168966877921037,comment,5710973620,1
4168966877921037,comment,6327310466,1
4168966877921037,comment,5993636770,1
4168966877921037,comment,3855197889,1
4168966877921037,comment,1659408733,1
4168966877921037,comment,1717249041,1
4168966877921037,comment,6015908655,1
4168966877921037,comment,1729955885,1
4168966877921037,comment,2022312093,1
4168966877921037,comment,2282469167,1
4168966877921037,comment,5482210323,1
4168966877921037,comment,5752145206,1
4167083744532755,comment,5314754090,1
4167083744532755,comment,3206473983,1
4167083744532755,comment,2881730202,1
4167083744532755,comment,5315437185,1
4167083744532755,comment,2218731062,1
4167083744532755,comment,3456776010,1
4167083744532755,comment,1919292262,1
4167083744532755,comment,1840812342,1
4167083744532755,comment,2834773785,1
4167083744532755,comment,1626912380,1
4167083744532755,comment,6081290062,1
4167083744532755,comment,1953804403,1
4167083744532755,comment,5509235726,1
4167083744532755,comment,6119605928,1
4192974696984998,comment,5263553527,1
4192974696984998,comment,2282839314,1
4192974696984998,comment,6365748972,1
4192974696984998,comment,5474914736,1
4192974696984998,comment,5533591760,1
4192974696984998,comment,5360947143,1
4192974696984998,comment,1626912380,1
4192974696984998,comment,5436847913,1
4192974696984998,comment,6367253097,1
4192974696984998,comment,5680378769,1
4192974696984998,comment,5887739929,1
4192974696984998,comment,5611150947,1
4192974696984998,comment,5831001082,1
4192974696984998,comment,1936132735,1
4192974696984998,comment,5362445711,1
4192974696984998,comment,5680378769,1
4201952034778658,comment,5992798082,1
4201952034778658,comment,2139271835,1
4201952034778658,comment,6164624777,1
4201952034778658,comment,1626912380,1
4201952034778658,comment,5013477620,1
4201952034778658,comment,5839343093,1
4201952034778658,comment,2196198214,1
4201952034778658,comment,5796490904,1
4201952034778658,comment,5446236395,1
4201952034778658,comment,5039823611,1
4201952034778658,comment,5583135603,1
4201952034778658,comment,6085529656,1
